,value,metric,type
601,0.025349451594698095,fde,best_of
602,0.011123772356610601,fde,best_of
603,0.019610301522618362,fde,best_of
604,0.015328739381430711,fde,best_of
605,0.02034573855399782,fde,best_of
606,0.021152069984837752,fde,best_of
607,0.0072236406751664435,fde,best_of
608,0.06447712745412461,fde,best_of
609,0.015876429337638553,fde,best_of
610,0.046316222430177606,fde,best_of
611,0.025487119533927002,fde,best_of
612,0.10010316034693348,fde,best_of
613,0.02721821184818192,fde,best_of
614,0.008926557160670723,fde,best_of
615,0.13774418331603838,fde,best_of
616,0.43528216964553007,fde,best_of
617,1.3127868449388653,fde,best_of
618,0.5339442413728663,fde,best_of
619,0.8771640868823741,fde,best_of
620,0.6885209176937954,fde,best_of
621,1.026620601444557,fde,best_of
622,0.43697316470397,fde,best_of
623,0.2087734376057269,fde,best_of
624,0.4484208368140153,fde,best_of
625,1.008989653702814,fde,best_of
626,0.42068760013088635,fde,best_of
627,1.0006093479985363,fde,best_of
628,2.51812159082664,fde,best_of
629,0.33886131459682584,fde,best_of
630,1.2234294821844947,fde,best_of
631,0.5123108333690906,fde,best_of
632,0.6372403093796781,fde,best_of
633,0.8698170109734531,fde,best_of
634,0.6021805097761292,fde,best_of
635,1.198917546005736,fde,best_of
636,0.6277182898451874,fde,best_of
637,0.9045414749375019,fde,best_of
638,0.2063430530798176,fde,best_of
639,0.7137173137670971,fde,best_of
640,0.6635928076694644,fde,best_of
641,0.7221293729203825,fde,best_of
642,0.813046062797942,fde,best_of
643,0.16780151864076612,fde,best_of
644,1.0634777410416456,fde,best_of
645,1.409935172734494,fde,best_of
646,1.619389154534181,fde,best_of
647,0.5878206058879892,fde,best_of
648,1.5829516992337904,fde,best_of
649,0.5907654862471939,fde,best_of
650,0.3513914957590243,fde,best_of
651,0.03683804715216615,fde,best_of
652,0.5496576754849979,fde,best_of
653,0.30412539291063156,fde,best_of
654,0.7195937137394897,fde,best_of
655,0.019290356029638762,fde,best_of
656,0.3972768123300784,fde,best_of
657,0.6294243649432595,fde,best_of
658,0.3965567572746355,fde,best_of
659,0.024949888842674746,fde,best_of
660,0.3234552553111961,fde,best_of
661,0.47826001005224617,fde,best_of
662,0.0926446371696631,fde,best_of
663,0.051402917189260565,fde,best_of
664,1.4039581642857417,fde,best_of
665,0.467499545267872,fde,best_of
666,0.425508175256494,fde,best_of
667,0.028278765402992463,fde,best_of
668,0.2776224203165166,fde,best_of
669,2.584626747741946,fde,best_of
670,1.5748791319973372,fde,best_of
671,0.022568465874623193,fde,best_of
672,0.4815367158189521,fde,best_of
673,1.247410056157905,fde,best_of
674,0.22172496573538347,fde,best_of
675,0.013595861046042233,fde,best_of
676,1.924418664046968,fde,best_of
677,2.4805015854666723,fde,best_of
678,0.03444242705962642,fde,best_of
679,1.803044498431253,fde,best_of
680,0.549767597055281,fde,best_of
681,1.7801482403337698,fde,best_of
682,0.07870356240086361,fde,best_of
683,1.3784632668086072,fde,best_of
684,0.378702051982411,fde,best_of
685,0.09200951925704728,fde,best_of
686,0.46286422487214207,fde,best_of
687,1.298597283826823,fde,best_of
688,1.4961262819574495,fde,best_of
689,0.5620823323221007,fde,best_of
690,2.2923753528429636,fde,best_of
691,0.9339406284516368,fde,best_of
692,0.5985190018079932,fde,best_of
693,0.31577122221550596,fde,best_of
694,1.057996799915423,fde,best_of
695,2.2555674863474473,fde,best_of
696,0.6544769444580643,fde,best_of
697,0.6780408780666377,fde,best_of
698,0.21976375480536559,fde,best_of
699,0.3231082776122712,fde,best_of
700,1.4516384485611291,fde,best_of
701,0.5200741585430062,fde,best_of
702,0.27419818679821634,fde,best_of
703,0.34820675911002785,fde,best_of
704,2.351258754056556,fde,best_of
705,3.411386905073789,fde,best_of
706,1.5679703267812664,fde,best_of
707,1.9304685467865437,fde,best_of
708,0.7790415183654443,fde,best_of
709,2.5082170879230166,fde,best_of
710,1.0889630673144504,fde,best_of
711,2.372515197755614,fde,best_of
712,2.9404841918894404,fde,best_of
713,2.430214686594361,fde,best_of
714,2.5235388451534,fde,best_of
715,1.3749662737004051,fde,best_of
716,1.6148155129693647,fde,best_of
717,0.23347671696530914,fde,best_of
718,2.271054900228174,fde,best_of
719,0.9652929710965121,fde,best_of
720,1.3618944783411866,fde,best_of
721,1.218891977563007,fde,best_of
722,1.9048086701487226,fde,best_of
723,1.0417722237124072,fde,best_of
724,0.32197039547835193,fde,best_of
725,0.6616903896623018,fde,best_of
726,2.2047048577929456,fde,best_of
727,0.5527117989238632,fde,best_of
728,0.5958423939933245,fde,best_of
729,1.983348558884861,fde,best_of
730,0.18479514029297125,fde,best_of
731,1.4964906905202717,fde,best_of
732,1.224407834969854,fde,best_of
733,1.5852513125761003,fde,best_of
734,0.4050672041841794,fde,best_of
735,0.4039635395727578,fde,best_of
736,0.28367392258539553,fde,best_of
737,0.05765109580074382,fde,best_of
738,0.8543331842280508,fde,best_of
739,0.4227896482927532,fde,best_of
740,0.6526946023229248,fde,best_of
741,0.2443659257719951,fde,best_of
742,0.9477712149530225,fde,best_of
743,0.362446836115204,fde,best_of
744,0.3456188311916274,fde,best_of
745,0.5994773149037191,fde,best_of
746,0.21394499629468586,fde,best_of
747,1.0609134977066759,fde,best_of
748,0.5485235794176233,fde,best_of
749,0.22753922473684662,fde,best_of
750,0.004433021864430494,fde,best_of
751,1.2726573908455885,fde,best_of
752,0.11011669932875576,fde,best_of
753,0.6075653988977383,fde,best_of
754,0.6097577892105789,fde,best_of
755,1.6032727061839402,fde,best_of
756,0.9655125820401541,fde,best_of
757,0.424054011253194,fde,best_of
758,0.3707714630762742,fde,best_of
759,0.1987667406498483,fde,best_of
760,0.1519876364916749,fde,best_of
761,0.3165050566884663,fde,best_of
762,0.19888000780916826,fde,best_of
763,0.38177658013958515,fde,best_of
764,0.2669868807476573,fde,best_of
765,0.03650023168410915,fde,best_of
766,0.10166647578690634,fde,best_of
767,0.08187780195735449,fde,best_of
768,0.29950069595161133,fde,best_of
769,0.03246648540419077,fde,best_of
770,0.043876537940604726,fde,best_of
771,0.8760982616986493,fde,best_of
772,0.08462136675819767,fde,best_of
773,0.052109796316430465,fde,best_of
774,0.06365739053420436,fde,best_of
775,0.12214480899206093,fde,best_of
776,0.020448712767697576,fde,best_of
777,0.018734497263316226,fde,best_of
778,0.07530286872995608,fde,best_of
779,0.3199014369146369,fde,best_of
780,0.036182285581076085,fde,best_of
781,0.02339586815822716,fde,best_of
782,0.081545682533263,fde,best_of
783,0.2753686792561029,fde,best_of
784,0.4571813538587999,fde,best_of
785,0.23376135245606872,fde,best_of
786,0.13261535773072755,fde,best_of
787,0.05202984459219746,fde,best_of
788,0.07784487886800402,fde,best_of
789,0.052910875866174094,fde,best_of
790,0.024717825007762106,fde,best_of
791,0.01202912788112928,fde,best_of
792,0.010055891069991149,fde,best_of
793,0.01394085988385142,fde,best_of
794,1.1541455318329232,fde,best_of
795,0.014005553313619048,fde,best_of
796,1.014371453882441,fde,best_of
797,0.016067045307541106,fde,best_of
798,0.17524172121692075,fde,best_of
799,0.039439559508331376,fde,best_of
800,0.0018580335348716134,fde,best_of
801,1.272823219562134,fde,best_of
802,0.018885214722481926,fde,best_of
803,1.7889650132977497,fde,best_of
804,0.03626696689255661,fde,best_of
805,1.0371656383761318,fde,best_of
806,0.009452634209358006,fde,best_of
807,0.985597129395993,fde,best_of
808,0.031199470377131597,fde,best_of
809,0.0023734634874995153,fde,best_of
810,1.087302968049202,fde,best_of
811,0.050762244275999145,fde,best_of
812,0.7088117363058506,fde,best_of
813,0.026629208919838245,fde,best_of
814,1.0654624086680518,fde,best_of
815,0.024129000430625155,fde,best_of
816,0.3440440399932869,fde,best_of
817,0.007007754852260312,fde,best_of
818,0.540057436329971,fde,best_of
819,0.0086972224175247,fde,best_of
820,1.0704811943480605,fde,best_of
821,0.017869799844849783,fde,best_of
822,0.3628501590408746,fde,best_of
823,0.018831551612456365,fde,best_of
824,0.3908477841647294,fde,best_of
825,0.027032546010523562,fde,best_of
826,0.0034196822663687624,fde,best_of
827,0.02933626120609894,fde,best_of
828,0.03356047522707676,fde,best_of
829,0.02117441572500692,fde,best_of
830,0.5098620140964717,fde,best_of
831,0.022858804369859462,fde,best_of
832,0.01236990939379389,fde,best_of
833,0.06702335343833422,fde,best_of
834,0.06651501009041783,fde,best_of
835,0.025982058128579434,fde,best_of
836,0.19115495704799018,fde,best_of
837,0.005367746140835508,fde,best_of
838,0.012661246059129203,fde,best_of
839,0.1717129557912158,fde,best_of
840,0.02152002818992268,fde,best_of
841,0.035717196530774147,fde,best_of
842,0.25674896452547596,fde,best_of
843,0.026950452567416315,fde,best_of
844,0.0472315400657106,fde,best_of
845,0.20270000812498395,fde,best_of
846,0.06386948563877472,fde,best_of
847,0.040427535779352756,fde,best_of
848,0.205419411596758,fde,best_of
849,0.09396414672456077,fde,best_of
850,0.02588550180291522,fde,best_of
851,0.04222447211240728,fde,best_of
852,0.04520321826760318,fde,best_of
853,0.37871594448044027,fde,best_of
854,0.26905758201859364,fde,best_of
855,0.021788924868948067,fde,best_of
856,0.16661753734599855,fde,best_of
857,0.022827447924827698,fde,best_of
858,0.036011723204481774,fde,best_of
859,0.06449846895076133,fde,best_of
860,0.7480149104364228,fde,best_of
861,0.6726531589645444,fde,best_of
862,0.020559019900106328,fde,best_of
863,0.14201276747939157,fde,best_of
864,0.015541841831565933,fde,best_of
865,0.06851613069679226,fde,best_of
866,0.13639192667809796,fde,best_of
867,0.02250076148336468,fde,best_of
868,0.1320437269936765,fde,best_of
869,0.011058325155047184,fde,best_of
870,0.07097679555973534,fde,best_of
871,0.05245907034551903,fde,best_of
872,0.0054959771902298275,fde,best_of
873,0.07845598654752683,fde,best_of
874,0.02284746191374227,fde,best_of
875,0.06206923192633679,fde,best_of
876,0.06798755491068535,fde,best_of
877,0.6794606940583724,fde,best_of
878,3.5570408898864003,fde,best_of
879,1.2814991342905102,fde,best_of
880,0.1835134162132029,fde,best_of
881,0.17819960718791458,fde,best_of
882,0.2459595252249968,fde,best_of
883,1.0158873536152604,fde,best_of
884,0.6028910774122481,fde,best_of
885,0.728290521634948,fde,best_of
886,0.05474722305665942,fde,best_of
887,0.024898333773807867,fde,best_of
888,0.030890005780213232,fde,best_of
889,0.20379505336482426,fde,best_of
890,0.029851606177831166,fde,best_of
891,0.03791778442053708,fde,best_of
892,0.010917744282522445,fde,best_of
893,0.055054420124121914,fde,best_of
894,0.07884698649070732,fde,best_of
895,0.13445845312850757,fde,best_of
896,0.01752748196073836,fde,best_of
897,0.15711551130944343,fde,best_of
898,0.902461452016695,fde,best_of
899,0.017826142700949888,fde,best_of
900,0.0454769668067782,fde,best_of
901,0.12666670209822384,fde,best_of
902,0.27851764386021494,fde,best_of
903,0.010923773490518365,fde,best_of
904,0.07583874568319189,fde,best_of
905,0.008290165445494546,fde,best_of
906,0.05416779913648292,fde,best_of
907,0.0014574601491009493,fde,best_of
908,0.05081925983323162,fde,best_of
909,0.024386650248139834,fde,best_of
910,0.04004606503186976,fde,best_of
911,0.009062063288749308,fde,best_of
912,0.20933700837522548,fde,best_of
913,0.023154872196952368,fde,best_of
914,0.27896011690906297,fde,best_of
915,0.011759751585032747,fde,best_of
916,0.33477827979050223,fde,best_of
917,0.5988766668921907,fde,best_of
918,0.1459790304702416,fde,best_of
919,0.008095105677362666,fde,best_of
920,1.117684725247627,fde,best_of
921,0.16028709372139535,fde,best_of
922,0.19550405335186663,fde,best_of
923,0.019873896557742524,fde,best_of
924,0.22320412120119076,fde,best_of
925,0.6083185697110055,fde,best_of
926,0.068116918972285,fde,best_of
927,0.00574885292069931,fde,best_of
928,0.9416828551073265,fde,best_of
929,0.48835115643541266,fde,best_of
930,0.2279281664034214,fde,best_of
931,0.014599358884240656,fde,best_of
932,0.06166391034015881,fde,best_of
933,1.4333330829142021,fde,best_of
934,0.02593484374500943,fde,best_of
935,0.010169930013382686,fde,best_of
936,0.4936791002522053,fde,best_of
937,0.2961224827849111,fde,best_of
938,0.19071360190219877,fde,best_of
939,0.06586069760015406,fde,best_of
940,0.601157479481833,fde,best_of
941,0.291799640082854,fde,best_of
942,0.08054401254812647,fde,best_of
943,0.033754124123315736,fde,best_of
944,0.11432567054989196,fde,best_of
945,0.036447785706909736,fde,best_of
946,0.1311314101593483,fde,best_of
947,0.09647125813361795,fde,best_of
948,0.1283038555035004,fde,best_of
949,0.12890066811240297,fde,best_of
950,0.054803066527915834,fde,best_of
951,0.1936304343724798,fde,best_of
952,0.035447974538338624,fde,best_of
953,0.029183852449229428,fde,best_of
954,0.4908236061890779,fde,best_of
955,0.158018752041158,fde,best_of
956,0.021443213917363656,fde,best_of
957,0.02513910903171624,fde,best_of
958,0.05529038801684696,fde,best_of
959,0.05000156187646432,fde,best_of
960,0.005091031922329546,fde,best_of
961,0.021505992716196742,fde,best_of
962,0.40160169197732454,fde,best_of
963,0.052416860069939515,fde,best_of
964,0.009285317471587458,fde,best_of
965,0.005646999810795626,fde,best_of
966,0.1738883590240343,fde,best_of
967,0.1337980600639713,fde,best_of
968,0.01800527215385994,fde,best_of
969,0.020047385588942934,fde,best_of
970,0.3964918588446511,fde,best_of
971,0.9742611417916375,fde,best_of
972,0.44518234272462315,fde,best_of
973,0.032804930997038934,fde,best_of
974,0.16226708015535748,fde,best_of
975,0.011653926931506233,fde,best_of
976,0.00289113471740812,fde,best_of
977,0.3052801615715308,fde,best_of
978,0.15717757385979325,fde,best_of
979,1.955349496268862,fde,best_of
980,0.4676731454768164,fde,best_of
981,0.06228870692924624,fde,best_of
982,0.03769832461909019,fde,best_of
983,0.030905017415739082,fde,best_of
984,0.01396074559338207,fde,best_of
985,0.277783584291514,fde,best_of
986,0.7859985228167843,fde,best_of
987,0.7575214983582368,fde,best_of
988,0.8314113852428301,fde,best_of
989,0.0695448667066158,fde,best_of
990,0.1696889008019451,fde,best_of
991,0.010185177118528408,fde,best_of
992,0.015415478973583873,fde,best_of
993,0.6081738357386878,fde,best_of
994,1.1279170128483595,fde,best_of
995,1.8808588183302324,fde,best_of
996,0.039983713067078194,fde,best_of
997,0.12671854594470178,fde,best_of
998,0.0744539236462964,fde,best_of
999,0.03836695253757978,fde,best_of
1000,1.623135831943798,fde,best_of
1001,0.015298173056321304,fde,best_of
1002,0.14117212060668122,fde,best_of
1003,0.0504820561456339,fde,best_of
1004,0.005559649555544,fde,best_of
1005,0.38731100458413925,fde,best_of
1006,0.013435638837896665,fde,best_of
1007,0.19758180621284296,fde,best_of
1008,0.03462825349998043,fde,best_of
1009,0.0059117182915501285,fde,best_of
1010,0.032054829558691635,fde,best_of
1011,0.21521294208493877,fde,best_of
1012,0.04207588537588912,fde,best_of
1013,0.024125712589256807,fde,best_of
1014,0.013264755862025536,fde,best_of
1015,0.03028245984076821,fde,best_of
1016,0.035197961077634204,fde,best_of
1017,0.001325063450563418,fde,best_of
1018,0.052374073307340056,fde,best_of
1019,0.16576485641933525,fde,best_of
1020,0.045631411601231624,fde,best_of
1021,0.0523525066684442,fde,best_of
1022,0.7429336523183613,fde,best_of
1023,0.042221746569293124,fde,best_of
1024,0.0626724495483298,fde,best_of
1025,0.03411965676640007,fde,best_of
1026,0.037976840239414354,fde,best_of
1027,0.35803516761410475,fde,best_of
1028,0.07240655951499973,fde,best_of
1029,0.12672978486626407,fde,best_of
1030,0.07312518021543156,fde,best_of
1031,0.11159547944242948,fde,best_of
1032,0.3156427821621227,fde,best_of
1033,0.09266165423006237,fde,best_of
1034,0.0076831773146802855,fde,best_of
1035,0.07988211163814037,fde,best_of
1036,0.15784876156485483,fde,best_of
1037,1.7228103094232274,fde,best_of
1038,0.0013877464110019148,fde,best_of
1039,0.09715753029651863,fde,best_of
1040,0.07262570491707085,fde,best_of
1041,0.07496377777237688,fde,best_of
1042,0.5389930853614342,fde,best_of
1043,0.8663786413400232,fde,best_of
1044,0.6624543549026468,fde,best_of
1045,0.025987283234916995,fde,best_of
1046,0.05884618594660881,fde,best_of
1047,0.02110324157261802,fde,best_of
1048,0.08980431732217943,fde,best_of
1049,0.5086974729673551,fde,best_of
1050,0.3513255386945411,fde,best_of
1051,0.036531876141934094,fde,best_of
1052,0.027125218168467063,fde,best_of
1053,0.05243725750998176,fde,best_of
1054,0.10965708355468795,fde,best_of
1055,0.47000787319260917,fde,best_of
1056,0.6340449861587101,fde,best_of
1057,0.1134303931544193,fde,best_of
1058,0.015125648257285088,fde,best_of
1059,0.08131265900052012,fde,best_of
1060,0.09077237925686062,fde,best_of
1061,0.4817922314074321,fde,best_of
1062,0.8548628430952616,fde,best_of
1063,0.033192160177803645,fde,best_of
1064,0.013758133985114622,fde,best_of
1065,0.08304027146929431,fde,best_of
1066,0.11048940443552628,fde,best_of
1067,0.44736244379284973,fde,best_of
1068,0.94300965843351,fde,best_of
1069,0.02088330261788725,fde,best_of
1070,0.008085588669686335,fde,best_of
1071,0.11121520085189932,fde,best_of
1072,0.03489326858004342,fde,best_of
1073,0.1980707900101464,fde,best_of
1074,0.2745575153668638,fde,best_of
1075,0.02606346659162753,fde,best_of
1076,0.008575997545554817,fde,best_of
1077,0.03764246181741213,fde,best_of
1078,0.16595041416624873,fde,best_of
1079,0.34066941116715727,fde,best_of
1080,0.5448898585198344,fde,best_of
1081,0.05337611006196229,fde,best_of
1082,0.014700267818837662,fde,best_of
1083,0.04625388439240636,fde,best_of
1084,0.11717718578332229,fde,best_of
1085,0.25284531911943126,fde,best_of
1086,0.6154104263736079,fde,best_of
1087,0.14717814682961253,fde,best_of
1088,0.14675968215408491,fde,best_of
1089,0.013012236476349187,fde,best_of
1090,0.028130727463754935,fde,best_of
1091,0.43579501320453035,fde,best_of
1092,0.2642822891636065,fde,best_of
1093,0.05454691437494135,fde,best_of
1094,0.037443921178086384,fde,best_of
1095,0.020872711776098084,fde,best_of
1096,0.0728398951991101,fde,best_of
1097,0.6079099948655957,fde,best_of
1098,0.3702265145298498,fde,best_of
1099,0.4612496231825134,fde,best_of
1100,0.3852810133087638,fde,best_of
1101,0.0995044078947315,fde,best_of
1102,0.004929921416072187,fde,best_of
1103,0.08868083605399643,fde,best_of
1104,1.4381056455301917,fde,best_of
1105,0.5700200544459273,fde,best_of
1106,0.8925195695234329,fde,best_of
1107,0.030904080474166616,fde,best_of
1108,0.026804641302660782,fde,best_of
1109,0.11848651997156388,fde,best_of
1110,0.0338839713550488,fde,best_of
1111,0.01920856303097854,fde,best_of
1112,0.032829279530858825,fde,best_of
1113,0.1362636936223524,fde,best_of
1114,0.06794736119771289,fde,best_of
1115,0.01622859899033089,fde,best_of
1116,0.03644854114492942,fde,best_of
1117,0.0986491257332957,fde,best_of
1118,0.042277616265873036,fde,best_of
1119,0.021531362182116282,fde,best_of
1120,0.01631337972210223,fde,best_of
1121,0.08072882843500201,fde,best_of
1122,0.06064001310363448,fde,best_of
1123,0.006991629206557883,fde,best_of
1124,0.04966071202524449,fde,best_of
1125,0.007489725929099468,fde,best_of
1126,0.015334305649703086,fde,best_of
1127,0.02523117922055402,fde,best_of
1128,0.022190913650781515,fde,best_of
1129,0.008991564711667982,fde,best_of
1130,0.00978599937730131,fde,best_of
1131,0.008260997389400995,fde,best_of
1132,0.148568138846076,fde,best_of
1133,0.03510646586885797,fde,best_of
1134,0.012294532421715543,fde,best_of
1135,0.02020933151962119,fde,best_of
1136,0.037069806831965375,fde,best_of
1137,0.0033690425457761574,fde,best_of
1138,0.042005480756073334,fde,best_of
1139,0.003780072398526282,fde,best_of
1140,0.01372515354588237,fde,best_of
1141,0.06384967283166719,fde,best_of
1142,0.7248376124884803,fde,best_of
1143,0.6039201956764959,fde,best_of
1144,0.0765883941448884,fde,best_of
1145,0.01968696730371922,fde,best_of
1146,0.02524521369358291,fde,best_of
1147,0.03245774741534801,fde,best_of
1148,0.8568662145508885,fde,best_of
1149,0.8641152635058892,fde,best_of
1150,0.025303046903186587,fde,best_of
1151,0.017773908767873013,fde,best_of
1152,0.17531529423607883,fde,best_of
1153,0.08343652121917994,fde,best_of
1154,0.029313639525082924,fde,best_of
1155,0.02064155547543016,fde,best_of
1156,0.05658405813747923,fde,best_of
1157,0.0886086045910587,fde,best_of
1158,0.04706956687547769,fde,best_of
1159,0.07361961922238573,fde,best_of
1160,0.08462187198400803,fde,best_of
1161,0.059477469453199774,fde,best_of
1162,0.018414364872860984,fde,best_of
1163,0.14155557233146357,fde,best_of
1164,0.043883152965493284,fde,best_of
1165,0.055100613054571514,fde,best_of
1166,0.032353807968511075,fde,best_of
1167,0.021687029048389202,fde,best_of
1168,0.029210659943758942,fde,best_of
1169,0.032419396312873626,fde,best_of
1170,0.08261446988631527,fde,best_of
1171,0.006087379877651114,fde,best_of
1172,0.03390551468190577,fde,best_of
1173,0.2943975965990525,fde,best_of
1174,0.06788109746118505,fde,best_of
1175,0.05511779904652361,fde,best_of
1176,1.819967287832999,fde,best_of
1177,0.17721591951693222,fde,best_of
1178,0.02422517718392854,fde,best_of
1179,0.17086028192197011,fde,best_of
1180,0.829192653066704,fde,best_of
1181,0.3160921195478955,fde,best_of
1182,0.17156005632655238,fde,best_of
1183,0.2667070229981132,fde,best_of
1184,1.5293057724758319,fde,best_of
1185,0.9464339976242865,fde,best_of
1186,0.5228656348233637,fde,best_of
1187,1.7730659381596956,fde,best_of
1188,0.7738778893740126,fde,best_of
1189,0.4370577079750682,fde,best_of
1190,0.7007277472443524,fde,best_of
1191,0.3811669228004961,fde,best_of
1192,0.2870464512441727,fde,best_of
1193,0.5596367682850149,fde,best_of
1194,0.038238288069969165,fde,best_of
1195,0.053552529317445155,fde,best_of
1196,0.3348397756896515,fde,best_of
